IDRestaurant,rating_group,count_rating,total_count,Rating_Percent
1191,[7-8],0,1,0.0
1191,[8-9],0,1,0.0
1191,[9-10],1,1,100.0
1191,10,0,1,0.0
1192,0,0,3,0.0
1192,[1-2],0,3,0.0
1192,[2-3],0,3,0.0
1192,[3-4],0,3,0.0
1192,[4-5],1,3,33.3
1192,[5-6],0,3,0.0
1192,[6-7],0,3,0.0
1192,[7-8],0,3,0.0
1192,[8-9],0,3,0.0
1192,[9-10],1,3,33.3
1192,10,1,3,33.3
1193,0,0,1,0.0
1193,[1-2],0,1,0.0
1193,[2-3],0,1,0.0
1193,[3-4],0,1,0.0
1193,[4-5],0,1,0.0
1193,[5-6],0,1,0.0
1193,[6-7],0,1,0.0
1193,[7-8],0,1,0.0
1193,[8-9],0,1,0.0
1193,[9-10],0,1,0.0
1193,10,1,1,100.0
1194,0,0,15,0.0
1194,[1-2],1,15,6.7
1194,[2-3],1,15,6.7
1194,[3-4],1,15,6.7
1194,[4-5],0,15,0.0
1194,[5-6],0,15,0.0
1194,[6-7],3,15,20.0
1194,[7-8],1,15,6.7
1194,[8-9],2,15,13.3
1194,[9-10],2,15,13.3
1194,10,4,15,26.7
1195,0,0,52,0.0
1195,[1-2],6,52,11.5
1195,[2-3],4,52,7.7
1195,[3-4],8,52,15.4
1195,[4-5],8,52,15.4
1195,[5-6],6,52,11.5
1195,[6-7],3,52,5.8
1195,[7-8],8,52,15.4
1195,[8-9],7,52,13.5
1195,[9-10],2,52,3.8
1195,10,0,52,0.0
1196,0,0,1,0.0
1196,[1-2],0,1,0.0
1196,[2-3],0,1,0.0
1196,[3-4],0,1,0.0
1196,[4-5],0,1,0.0
1196,[5-6],0,1,0.0
1196,[6-7],0,1,0.0
1196,[7-8],0,1,0.0
1196,[8-9],0,1,0.0
1196,[9-10],0,1,0.0
1196,10,1,1,100.0
1197,0,0,8,0.0
1197,[1-2],1,8,12.5
1197,[2-3],0,8,0.0
1197,[3-4],0,8,0.0
1197,[4-5],0,8,0.0
1197,[5-6],1,8,12.5
1197,[6-7],1,8,12.5
1197,[7-8],2,8,25.0
1197,[8-9],2,8,25.0
1197,[9-10],0,8,0.0
1197,10,1,8,12.5
1198,0,0,8,0.0
1198,[1-2],1,8,12.5
1198,[2-3],0,8,0.0
1198,[3-4],0,8,0.0
1198,[4-5],0,8,0.0
1198,[5-6],1,8,12.5
1198,[6-7],0,8,0.0
1198,[7-8],4,8,50.0
1198,[8-9],0,8,0.0
1198,[9-10],2,8,25.0
1198,10,0,8,0.0
1199,0,0,19,0.0
1199,[1-2],2,19,10.5
1199,[2-3],0,19,0.0
1199,[3-4],0,19,0.0
1199,[4-5],1,19,5.3
1199,[5-6],0,19,0.0
1199,[6-7],2,19,10.5
1199,[7-8],6,19,31.6
1199,[8-9],1,19,5.3
1199,[9-10],7,19,36.8
1199,10,0,19,0.0
1200,0,0,1,0.0
1200,[1-2],0,1,0.0
1200,[2-3],0,1,0.0
1200,[3-4],0,1,0.0
1200,[4-5],0,1,0.0
1200,[5-6],0,1,0.0
1200,[6-7],0,1,0.0
1200,[7-8],0,1,0.0
1200,[8-9],0,1,0.0
1200,[9-10],0,1,0.0
1200,10,1,1,100.0
1201,0,0,5,0.0
1201,[1-2],1,5,20.0
1201,[2-3],0,5,0.0
1201,[3-4],1,5,20.0
1201,[4-5],0,5,0.0
1201,[5-6],0,5,0.0
1201,[6-7],0,5,0.0
1201,[7-8],0,5,0.0
1201,[8-9],0,5,0.0
1201,[9-10],3,5,60.0
1201,10,0,5,0.0
1202,0,0,3,0.0
1202,[1-2],0,3,0.0
1202,[2-3],0,3,0.0
1202,[3-4],0,3,0.0
1202,[4-5],0,3,0.0
1202,[5-6],0,3,0.0
1202,[6-7],1,3,33.3
1202,[7-8],1,3,33.3
1202,[8-9],0,3,0.0
1202,[9-10],0,3,0.0
1202,10,1,3,33.3
1203,0,0,4,0.0
1203,[1-2],1,4,25.0
1203,[2-3],0,4,0.0
1203,[3-4],0,4,0.0
1203,[4-5],0,4,0.0
1203,[5-6],0,4,0.0
1203,[6-7],2,4,50.0
1203,[7-8],0,4,0.0
1203,[8-9],0,4,0.0
1203,[9-10],0,4,0.0
1203,10,1,4,25.0
1205,0,0,10,0.0
1205,[1-2],0,10,0.0
1205,[2-3],0,10,0.0
1205,[3-4],0,10,0.0
1205,[4-5],1,10,10.0
1205,[5-6],0,10,0.0
1205,[6-7],0,10,0.0
1205,[7-8],1,10,10.0
1205,[8-9],4,10,40.0
1205,[9-10],2,10,20.0
1205,10,2,10,20.0
1206,0,0,16,0.0
1206,[1-2],0,16,0.0
1206,[2-3],0,16,0.0
1206,[3-4],1,16,6.2
1206,[4-5],1,16,6.2
1206,[5-6],1,16,6.2
1206,[6-7],2,16,12.5
1206,[7-8],3,16,18.8
1206,[8-9],8,16,50.0
1206,[9-10],0,16,0.0
1206,10,0,16,0.0
1207,0,0,31,0.0
1207,[1-2],7,31,22.6
1207,[2-3],2,31,6.5
1207,[3-4],2,31,6.5
1207,[4-5],1,31,3.2
1207,[5-6],1,31,3.2
1207,[6-7],1,31,3.2
1207,[7-8],9,31,29.0
1207,[8-9],5,31,16.1
1207,[9-10],1,31,3.2
1207,10,2,31,6.5
1208,0,0,1,0.0
1208,[1-2],0,1,0.0
1208,[2-3],0,1,0.0
1208,[3-4],0,1,0.0
1208,[4-5],0,1,0.0
1208,[5-6],0,1,0.0
1208,[6-7],0,1,0.0
1208,[7-8],0,1,0.0
1208,[8-9],0,1,0.0
1208,[9-10],0,1,0.0
1208,10,1,1,100.0
1209,0,0,18,0.0
1209,[1-2],1,18,5.6
1209,[2-3],0,18,0.0
1209,[3-4],1,18,5.6
1209,[4-5],2,18,11.1
1209,[5-6],2,18,11.1
1209,[6-7],1,18,5.6
1209,[7-8],3,18,16.7
1209,[8-9],1,18,5.6
1209,[9-10],2,18,11.1
1209,10,5,18,27.8
1210,0,0,1,0.0
1210,[1-2],0,1,0.0
1210,[2-3],0,1,0.0
1210,[3-4],0,1,0.0
1210,[4-5],0,1,0.0
1210,[5-6],0,1,0.0
1210,[6-7],0,1,0.0
1210,[7-8],0,1,0.0
1210,[8-9],0,1,0.0
1210,[9-10],1,1,100.0
1210,10,0,1,0.0
1211,0,0,2,0.0
1211,[1-2],0,2,0.0
1211,[2-3],0,2,0.0
1211,[3-4],1,2,50.0
1211,[4-5],0,2,0.0
1211,[5-6],0,2,0.0
1211,[6-7],0,2,0.0
1211,[7-8],0,2,0.0
1211,[8-9],0,2,0.0
1211,[9-10],0,2,0.0
1211,10,1,2,50.0
1212,0,0,1,0.0
1212,[1-2],0,1,0.0
1212,[2-3],0,1,0.0
1212,[3-4],0,1,0.0
1212,[4-5],0,1,0.0
1212,[5-6],0,1,0.0
1212,[6-7],0,1,0.0
1212,[7-8],0,1,0.0
1212,[8-9],0,1,0.0
1212,[9-10],0,1,0.0
1212,10,1,1,100.0
1213,0,0,23,0.0
1213,[1-2],4,23,17.4
1213,[2-3],0,23,0.0
1213,[3-4],0,23,0.0
1213,[4-5],1,23,4.3
1213,[5-6],0,23,0.0
1213,[6-7],1,23,4.3
1213,[7-8],8,23,34.8
1213,[8-9],7,23,30.4
1213,[9-10],1,23,4.3
1213,10,1,23,4.3
1214,0,0,4,0.0
1214,[1-2],0,4,0.0
1214,[2-3],0,4,0.0
1214,[3-4],0,4,0.0
1214,[4-5],0,4,0.0
1214,[5-6],1,4,25.0
1214,[6-7],0,4,0.0
1214,[7-8],0,4,0.0
1214,[8-9],2,4,50.0
1214,[9-10],1,4,25.0
1214,10,0,4,0.0
1215,0,0,2,0.0
1215,[1-2],0,2,0.0
1215,[2-3],0,2,0.0
1215,[3-4],0,2,0.0
1215,[4-5],0,2,0.0
1215,[5-6],0,2,0.0
1215,[6-7],0,2,0.0
1215,[7-8],0,2,0.0
1215,[8-9],0,2,0.0
1215,[9-10],1,2,50.0
1215,10,1,2,50.0
1216,0,0,13,0.0
1216,[1-2],0,13,0.0
1216,[2-3],1,13,7.7
1216,[3-4],1,13,7.7
1216,[4-5],1,13,7.7
1216,[5-6],0,13,0.0
1216,[6-7],1,13,7.7
1216,[7-8],1,13,7.7
1216,[8-9],3,13,23.1
1216,[9-10],4,13,30.8
1216,10,1,13,7.7
1217,0,0,1,0.0
1217,[1-2],0,1,0.0
1217,[2-3],0,1,0.0
1217,[3-4],0,1,0.0
1217,[4-5],0,1,0.0
1217,[5-6],0,1,0.0
1217,[6-7],0,1,0.0
1217,[7-8],1,1,100.0
1217,[8-9],0,1,0.0
1217,[9-10],0,1,0.0
1217,10,0,1,0.0
1218,0,0,13,0.0
1218,[1-2],2,13,15.4
1218,[2-3],1,13,7.7
1218,[3-4],2,13,15.4
1218,[4-5],1,13,7.7
1218,[5-6],0,13,0.0
1218,[6-7],0,13,0.0
1218,[7-8],2,13,15.4
1218,[8-9],5,13,38.5
1218,[9-10],0,13,0.0
1218,10,0,13,0.0
1219,0,0,1,0.0
1219,[1-2],0,1,0.0
1219,[2-3],0,1,0.0
1219,[3-4],0,1,0.0
1219,[4-5],0,1,0.0
1219,[5-6],0,1,0.0
1219,[6-7],0,1,0.0
1219,[7-8],0,1,0.0
1219,[8-9],0,1,0.0
1219,[9-10],0,1,0.0
1219,10,1,1,100.0
1220,0,0,43,0.0
1220,[1-2],0,43,0.0
1220,[2-3],0,43,0.0
1220,[3-4],0,43,0.0
1220,[4-5],0,43,0.0
1220,[5-6],0,43,0.0
1220,[6-7],8,43,18.6
1220,[7-8],6,43,14.0
1220,[8-9],3,43,7.0
1220,[9-10],8,43,18.6
1220,10,18,43,41.9
1221,0,0,9,0.0
1221,[1-2],0,9,0.0
1221,[2-3],0,9,0.0
1221,[3-4],1,9,11.1
1221,[4-5],0,9,0.0
1221,[5-6],0,9,0.0
1221,[6-7],4,9,44.4
1221,[7-8],3,9,33.3
1221,[8-9],1,9,11.1
1221,[9-10],0,9,0.0
1221,10,0,9,0.0
1222,0,0,13,0.0
1222,[1-2],1,13,7.7
1222,[2-3],1,13,7.7
1222,[3-4],0,13,0.0
1222,[4-5],4,13,30.8
1222,[5-6],0,13,0.0
1222,[6-7],1,13,7.7
1222,[7-8],3,13,23.1
1222,[8-9],0,13,0.0
1222,[9-10],2,13,15.4
1222,10,1,13,7.7
1223,0,0,2,0.0
1223,[1-2],0,2,0.0
1223,[2-3],0,2,0.0
1223,[3-4],0,2,0.0
1223,[4-5],0,2,0.0
1223,[5-6],0,2,0.0
1223,[6-7],0,2,0.0
1223,[7-8],0,2,0.0
1223,[8-9],0,2,0.0
1223,[9-10],0,2,0.0
1223,10,2,2,100.0
1224,0,0,12,0.0
1224,[1-2],1,12,8.3
1224,[2-3],0,12,0.0
1224,[3-4],0,12,0.0
1224,[4-5],0,12,0.0
1224,[5-6],1,12,8.3
1224,[6-7],0,12,0.0
1224,[7-8],0,12,0.0
1224,[8-9],5,12,41.7
1224,[9-10],5,12,41.7
1224,10,0,12,0.0
1225,0,0,6,0.0
1225,[1-2],1,6,16.7
1225,[2-3],0,6,0.0
1225,[3-4],0,6,0.0
1225,[4-5],1,6,16.7
1225,[5-6],0,6,0.0
1225,[6-7],0,6,0.0
1225,[7-8],1,6,16.7
1225,[8-9],3,6,50.0
1225,[9-10],0,6,0.0
1225,10,0,6,0.0
1227,0,0,2,0.0
1227,[1-2],0,2,0.0
1227,[2-3],0,2,0.0
1227,[3-4],0,2,0.0
1227,[4-5],0,2,0.0
1227,[5-6],1,2,50.0
1227,[6-7],0,2,0.0
1227,[7-8],1,2,50.0
1227,[8-9],0,2,0.0
1227,[9-10],0,2,0.0
1227,10,0,2,0.0
1228,0,0,1,0.0
1228,[1-2],0,1,0.0
1228,[2-3],0,1,0.0
1228,[3-4],0,1,0.0
1228,[4-5],0,1,0.0
1228,[5-6],0,1,0.0
1228,[6-7],0,1,0.0
1228,[7-8],0,1,0.0
1228,[8-9],1,1,100.0
1228,[9-10],0,1,0.0
1228,10,0,1,0.0
1229,0,0,4,0.0
1229,[1-2],0,4,0.0
1229,[2-3],0,4,0.0
1229,[3-4],1,4,25.0
1229,[4-5],0,4,0.0
1229,[5-6],0,4,0.0
1229,[6-7],0,4,0.0
1229,[7-8],1,4,25.0
1229,[8-9],0,4,0.0
1229,[9-10],2,4,50.0
1229,10,0,4,0.0
1230,0,0,24,0.0
1230,[1-2],0,24,0.0
1230,[2-3],0,24,0.0
1230,[3-4],2,24,8.3
1230,[4-5],0,24,0.0
1230,[5-6],1,24,4.2
1230,[6-7],6,24,25.0
1230,[7-8],13,24,54.2
1230,[8-9],1,24,4.2
1230,[9-10],1,24,4.2
1230,10,0,24,0.0
1231,0,0,22,0.0
1231,[1-2],2,22,9.1
1231,[2-3],0,22,0.0
1231,[3-4],1,22,4.5
1231,[4-5],0,22,0.0
1231,[5-6],1,22,4.5
1231,[6-7],2,22,9.1
1231,[7-8],6,22,27.3
1231,[8-9],1,22,4.5
1231,[9-10],5,22,22.7
1231,10,4,22,18.2
1232,0,0,13,0.0
1232,[1-2],2,13,15.4
1232,[2-3],0,13,0.0
1232,[3-4],1,13,7.7
1232,[4-5],1,13,7.7
1232,[5-6],0,13,0.0
1232,[6-7],2,13,15.4
1232,[7-8],1,13,7.7
1232,[8-9],2,13,15.4
1232,[9-10],3,13,23.1
1232,10,1,13,7.7
1234,0,0,2,0.0
1234,[1-2],0,2,0.0
1234,[2-3],0,2,0.0
1234,[3-4],0,2,0.0
1234,[4-5],0,2,0.0
1234,[5-6],0,2,0.0
1234,[6-7],1,2,50.0
1234,[7-8],0,2,0.0
1234,[8-9],0,2,0.0
1234,[9-10],1,2,50.0
1234,10,0,2,0.0
1236,0,0,3,0.0
1236,[1-2],0,3,0.0
1236,[2-3],0,3,0.0
1236,[3-4],0,3,0.0
1236,[4-5],0,3,0.0
1236,[5-6],0,3,0.0
1236,[6-7],0,3,0.0
1236,[7-8],1,3,33.3
1236,[8-9],2,3,66.7
1236,[9-10],0,3,0.0
1236,10,0,3,0.0
1237,0,0,10,0.0
1237,[1-2],1,10,10.0
1237,[2-3],0,10,0.0
1237,[3-4],0,10,0.0
1237,[4-5],1,10,10.0
1237,[5-6],1,10,10.0
1237,[6-7],2,10,20.0
1237,[7-8],2,10,20.0
1237,[8-9],2,10,20.0
1237,[9-10],0,10,0.0
1237,10,1,10,10.0
1238,0,0,3,0.0
1238,[1-2],0,3,0.0
1238,[2-3],1,3,33.3
1238,[3-4],0,3,0.0
1238,[4-5],0,3,0.0
1238,[5-6],1,3,33.3
1238,[6-7],0,3,0.0
1238,[7-8],0,3,0.0
1238,[8-9],0,3,0.0
1238,[9-10],1,3,33.3
1238,10,0,3,0.0
1240,0,0,5,0.0
1240,[1-2],1,5,20.0
1240,[2-3],0,5,0.0
1240,[3-4],0,5,0.0
1240,[4-5],0,5,0.0
1240,[5-6],0,5,0.0
1240,[6-7],1,5,20.0
1240,[7-8],1,5,20.0
1240,[8-9],2,5,40.0
1240,[9-10],0,5,0.0
1240,10,0,5,0.0
1241,0,0,18,0.0
1241,[1-2],0,18,0.0
1241,[2-3],0,18,0.0
1241,[3-4],0,18,0.0
1241,[4-5],0,18,0.0
1241,[5-6],0,18,0.0
1241,[6-7],0,18,0.0
1241,[7-8],0,18,0.0
1241,[8-9],1,18,5.6
1241,[9-10],12,18,66.7
1241,10,5,18,27.8
1243,0,0,22,0.0
1243,[1-2],0,22,0.0
1243,[2-3],0,22,0.0
1243,[3-4],0,22,0.0
1243,[4-5],1,22,4.5
1243,[5-6],0,22,0.0
1243,[6-7],1,22,4.5
1243,[7-8],11,22,50.0
1243,[8-9],8,22,36.4
1243,[9-10],1,22,4.5
1243,10,0,22,0.0
1248,0,0,4,0.0
1248,[1-2],0,4,0.0
1248,[2-3],0,4,0.0
1248,[3-4],0,4,0.0
1248,[4-5],0,4,0.0
1248,[5-6],0,4,0.0
1248,[6-7],0,4,0.0
1248,[7-8],0,4,0.0
1248,[8-9],1,4,25.0
1248,[9-10],1,4,25.0
1248,10,2,4,50.0
1249,0,0,9,0.0
1249,[1-2],1,9,11.1
1249,[2-3],0,9,0.0
1249,[3-4],0,9,0.0
1249,[4-5],0,9,0.0
1249,[5-6],0,9,0.0
1249,[6-7],0,9,0.0
1249,[7-8],1,9,11.1
1249,[8-9],1,9,11.1
1249,[9-10],3,9,33.3
1249,10,3,9,33.3
1254,0,0,1,0.0
1254,[1-2],0,1,0.0
1254,[2-3],0,1,0.0
1254,[3-4],0,1,0.0
1254,[4-5],0,1,0.0
1254,[5-6],0,1,0.0
1254,[6-7],0,1,0.0
1254,[7-8],0,1,0.0
1254,[8-9],1,1,100.0
1254,[9-10],0,1,0.0
1254,10,0,1,0.0
1256,0,0,10,0.0
1256,[1-2],0,10,0.0
1256,[2-3],1,10,10.0
1256,[3-4],1,10,10.0
1256,[4-5],1,10,10.0
1256,[5-6],0,10,0.0
1256,[6-7],1,10,10.0
1256,[7-8],0,10,0.0
1256,[8-9],4,10,40.0
1256,[9-10],2,10,20.0
1256,10,0,10,0.0
1258,0,0,4,0.0
1258,[1-2],0,4,0.0
1258,[2-3],0,4,0.0
1258,[3-4],0,4,0.0
1258,[4-5],1,4,25.0
1258,[5-6],0,4,0.0
1258,[6-7],1,4,25.0
1258,[7-8],2,4,50.0
1258,[8-9],0,4,0.0
1258,[9-10],0,4,0.0
1258,10,0,4,0.0
1259,0,0,4,0.0
1259,[1-2],0,4,0.0
1259,[2-3],0,4,0.0
1259,[3-4],0,4,0.0
1259,[4-5],1,4,25.0
1259,[5-6],0,4,0.0
1259,[6-7],1,4,25.0
1259,[7-8],1,4,25.0
1259,[8-9],0,4,0.0
1259,[9-10],1,4,25.0
1259,10,0,4,0.0
1261,0,0,2,0.0
1261,[1-2],1,2,50.0
1261,[2-3],0,2,0.0
1261,[3-4],0,2,0.0
1261,[4-5],0,2,0.0
1261,[5-6],0,2,0.0
1261,[6-7],1,2,50.0
1261,[7-8],0,2,0.0
1261,[8-9],0,2,0.0
1261,[9-10],0,2,0.0
1261,10,0,2,0.0
1262,0,0,10,0.0
1262,[1-2],0,10,0.0
1262,[2-3],0,10,0.0
1262,[3-4],0,10,0.0
1262,[4-5],1,10,10.0
1262,[5-6],0,10,0.0
1262,[6-7],1,10,10.0
1262,[7-8],2,10,20.0
1262,[8-9],2,10,20.0
1262,[9-10],3,10,30.0
1262,10,1,10,10.0
1263,0,0,23,0.0
1263,[1-2],1,23,4.3
1263,[2-3],0,23,0.0
1263,[3-4],0,23,0.0
1263,[4-5],0,23,0.0
1263,[5-6],0,23,0.0
1263,[6-7],0,23,0.0
1263,[7-8],2,23,8.7
1263,[8-9],2,23,8.7
1263,[9-10],10,23,43.5
1263,10,8,23,34.8
1264,0,0,13,0.0
1264,[1-2],1,13,7.7
1264,[2-3],0,13,0.0
1264,[3-4],0,13,0.0
1264,[4-5],0,13,0.0
1264,[5-6],0,13,0.0
1264,[6-7],1,13,7.7
1264,[7-8],0,13,0.0
1264,[8-9],2,13,15.4
1264,[9-10],2,13,15.4
1264,10,7,13,53.8
1265,0,0,2,0.0
1265,[1-2],0,2,0.0
1265,[2-3],0,2,0.0
1265,[3-4],0,2,0.0
1265,[4-5],1,2,50.0
1265,[5-6],0,2,0.0
1265,[6-7],0,2,0.0
1265,[7-8],0,2,0.0
1265,[8-9],0,2,0.0
1265,[9-10],0,2,0.0
1265,10,1,2,50.0
1266,0,0,4,0.0
1266,[1-2],0,4,0.0
1266,[2-3],0,4,0.0
1266,[3-4],0,4,0.0
1266,[4-5],0,4,0.0
1266,[5-6],0,4,0.0
1266,[6-7],0,4,0.0
1266,[7-8],0,4,0.0
1266,[8-9],1,4,25.0
1266,[9-10],3,4,75.0
1266,10,0,4,0.0
1267,0,0,65,0.0
1267,[1-2],0,65,0.0
1267,[2-3],0,65,0.0
1267,[3-4],0,65,0.0
1267,[4-5],0,65,0.0
1267,[5-6],3,65,4.6
1267,[6-7],3,65,4.6
1267,[7-8],1,65,1.5
1267,[8-9],3,65,4.6
1267,[9-10],7,65,10.8
1267,10,48,65,73.8
1268,0,0,1,0.0
1268,[1-2],0,1,0.0
1268,[2-3],0,1,0.0
1268,[3-4],0,1,0.0
1268,[4-5],0,1,0.0
1268,[5-6],0,1,0.0
1268,[6-7],0,1,0.0
1268,[7-8],0,1,0.0
1268,[8-9],1,1,100.0
1268,[9-10],0,1,0.0
1268,10,0,1,0.0
1269,0,0,7,0.0
1269,[1-2],0,7,0.0
1269,[2-3],0,7,0.0
1269,[3-4],0,7,0.0
1269,[4-5],0,7,0.0
1269,[5-6],0,7,0.0
1269,[6-7],0,7,0.0
1269,[7-8],1,7,14.3
1269,[8-9],2,7,28.6
1269,[9-10],4,7,57.1
1269,10,0,7,0.0
1270,0,0,27,0.0
1270,[1-2],3,27,11.1
1270,[2-3],0,27,0.0
1270,[3-4],1,27,3.7
1270,[4-5],4,27,14.8
1270,[5-6],0,27,0.0
1270,[6-7],0,27,0.0
1270,[7-8],1,27,3.7
1270,[8-9],3,27,11.1
1270,[9-10],11,27,40.7
1270,10,4,27,14.8
1271,0,0,7,0.0
1271,[1-2],0,7,0.0
1271,[2-3],0,7,0.0
1271,[3-4],0,7,0.0
1271,[4-5],0,7,0.0
1271,[5-6],0,7,0.0
1271,[6-7],0,7,0.0
1271,[7-8],0,7,0.0
1271,[8-9],1,7,14.3
1271,[9-10],6,7,85.7
1271,10,0,7,0.0
1272,0,0,2,0.0
1272,[1-2],0,2,0.0
1272,[2-3],0,2,0.0
1272,[3-4],0,2,0.0
1272,[4-5],0,2,0.0
1272,[5-6],0,2,0.0
1272,[6-7],0,2,0.0
1272,[7-8],0,2,0.0
1272,[8-9],0,2,0.0
1272,[9-10],0,2,0.0
1272,10,2,2,100.0
1273,0,0,12,0.0
1273,[1-2],1,12,8.3
1273,[2-3],1,12,8.3
1273,[3-4],0,12,0.0
1273,[4-5],0,12,0.0
1273,[5-6],0,12,0.0
1273,[6-7],0,12,0.0
1273,[7-8],1,12,8.3
1273,[8-9],4,12,33.3
1273,[9-10],2,12,16.7
1273,10,3,12,25.0
1274,0,0,1,0.0
1274,[1-2],0,1,0.0
1274,[2-3],0,1,0.0
1274,[3-4],0,1,0.0
1274,[4-5],0,1,0.0
1274,[5-6],0,1,0.0
1274,[6-7],0,1,0.0
1274,[7-8],0,1,0.0
1274,[8-9],0,1,0.0
1274,[9-10],0,1,0.0
1274,10,1,1,100.0
1275,0,0,3,0.0
1275,[1-2],0,3,0.0
1275,[2-3],0,3,0.0
1275,[3-4],0,3,0.0
1275,[4-5],0,3,0.0
1275,[5-6],0,3,0.0
1275,[6-7],1,3,33.3
1275,[7-8],0,3,0.0
1275,[8-9],2,3,66.7
1275,[9-10],0,3,0.0
1275,10,0,3,0.0
1276,0,0,3,0.0
1276,[1-2],0,3,0.0
1276,[2-3],0,3,0.0
1276,[3-4],0,3,0.0
1276,[4-5],0,3,0.0
1276,[5-6],0,3,0.0
1276,[6-7],0,3,0.0
1276,[7-8],0,3,0.0
1276,[8-9],2,3,66.7
1276,[9-10],1,3,33.3
1276,10,0,3,0.0
1277,0,0,99,0.0
1277,[1-2],0,99,0.0
1277,[2-3],0,99,0.0
1277,[3-4],1,99,1.0
1277,[4-5],0,99,0.0
1277,[5-6],0,99,0.0
1277,[6-7],0,99,0.0
1277,[7-8],0,99,0.0
1277,[8-9],0,99,0.0
1277,[9-10],0,99,0.0
1277,10,98,99,99.0
1278,0,0,9,0.0
1278,[1-2],0,9,0.0
1278,[2-3],0,9,0.0
1278,[3-4],0,9,0.0
1278,[4-5],0,9,0.0
1278,[5-6],0,9,0.0
1278,[6-7],0,9,0.0
1278,[7-8],2,9,22.2
1278,[8-9],4,9,44.4
1278,[9-10],0,9,0.0
1278,10,3,9,33.3
1279,0,0,1,0.0
1279,[1-2],0,1,0.0
1279,[2-3],0,1,0.0
1279,[3-4],0,1,0.0
1279,[4-5],0,1,0.0
1279,[5-6],0,1,0.0
1279,[6-7],0,1,0.0
1279,[7-8],0,1,0.0
1279,[8-9],1,1,100.0
1279,[9-10],0,1,0.0
1279,10,0,1,0.0
1280,0,0,7,0.0
1280,[1-2],2,7,28.6
1280,[2-3],0,7,0.0
1280,[3-4],0,7,0.0
1280,[4-5],0,7,0.0
1280,[5-6],0,7,0.0
1280,[6-7],0,7,0.0
1280,[7-8],0,7,0.0
1280,[8-9],3,7,42.9
1280,[9-10],1,7,14.3
1280,10,1,7,14.3
1281,0,0,1,0.0
1281,[1-2],0,1,0.0
1281,[2-3],0,1,0.0
1281,[3-4],0,1,0.0
1281,[4-5],0,1,0.0
1281,[5-6],0,1,0.0
1281,[6-7],1,1,100.0
1281,[7-8],0,1,0.0
1281,[8-9],0,1,0.0
1281,[9-10],0,1,0.0
1281,10,0,1,0.0
1282,0,0,11,0.0
1282,[1-2],1,11,9.1
1282,[2-3],0,11,0.0
1282,[3-4],2,11,18.2
1282,[4-5],0,11,0.0
1282,[5-6],1,11,9.1
1282,[6-7],0,11,0.0
1282,[7-8],6,11,54.5
1282,[8-9],1,11,9.1
1282,[9-10],0,11,0.0
1282,10,0,11,0.0
1283,0,0,93,0.0
1283,[1-2],10,93,10.8
1283,[2-3],5,93,5.4
1283,[3-4],5,93,5.4
1283,[4-5],6,93,6.5
1283,[5-6],2,93,2.2
1283,[6-7],7,93,7.5
1283,[7-8],24,93,25.8
1283,[8-9],21,93,22.6
1283,[9-10],10,93,10.8
1283,10,3,93,3.2
1284,0,0,5,0.0
1284,[1-2],1,5,20.0
1284,[2-3],0,5,0.0
1284,[3-4],0,5,0.0
1284,[4-5],1,5,20.0
1284,[5-6],0,5,0.0
1284,[6-7],2,5,40.0
1284,[7-8],1,5,20.0
1284,[8-9],0,5,0.0
1284,[9-10],0,5,0.0
1284,10,0,5,0.0
1285,0,0,2,0.0
1285,[1-2],0,2,0.0
1285,[2-3],0,2,0.0
1285,[3-4],0,2,0.0
1285,[4-5],0,2,0.0
1285,[5-6],0,2,0.0
1285,[6-7],0,2,0.0
1285,[7-8],1,2,50.0
1285,[8-9],0,2,0.0
1285,[9-10],1,2,50.0
1285,10,0,2,0.0
1287,0,0,27,0.0
1287,[1-2],0,27,0.0
1287,[2-3],0,27,0.0
1287,[3-4],0,27,0.0
1287,[4-5],0,27,0.0
1287,[5-6],0,27,0.0
1287,[6-7],0,27,0.0
1287,[7-8],0,27,0.0
1287,[8-9],0,27,0.0
1287,[9-10],25,27,92.6
1287,10,2,27,7.4
1288,0,0,3,0.0
1288,[1-2],2,3,66.7
1288,[2-3],0,3,0.0
1288,[3-4],0,3,0.0
1288,[4-5],0,3,0.0
1288,[5-6],0,3,0.0
1288,[6-7],0,3,0.0
1288,[7-8],1,3,33.3
1288,[8-9],0,3,0.0
1288,[9-10],0,3,0.0
1288,10,0,3,0.0
1291,0,0,1,0.0
1291,[1-2],0,1,0.0
1291,[2-3],0,1,0.0
1291,[3-4],0,1,0.0
1291,[4-5],0,1,0.0
1291,[5-6],0,1,0.0
1291,[6-7],1,1,100.0
1291,[7-8],0,1,0.0
1291,[8-9],0,1,0.0
1291,[9-10],0,1,0.0
1291,10,0,1,0.0
1292,0,0,3,0.0
1292,[1-2],0,3,0.0
1292,[2-3],0,3,0.0
1292,[3-4],0,3,0.0
1292,[4-5],0,3,0.0
1292,[5-6],0,3,0.0
1292,[6-7],1,3,33.3
1292,[7-8],0,3,0.0
1292,[8-9],2,3,66.7
1292,[9-10],0,3,0.0
1292,10,0,3,0.0
1295,0,0,1,0.0
1295,[1-2],0,1,0.0
1295,[2-3],0,1,0.0
1295,[3-4],0,1,0.0
1295,[4-5],0,1,0.0
1295,[5-6],0,1,0.0
1295,[6-7],0,1,0.0
1295,[7-8],0,1,0.0
